You are now connected to database "nc_news" as user "iamzsolt".
   username   |    name     |                                                           avatar_url                                                            
--------------+-------------+---------------------------------------------------------------------------------------------------------------------------------
 tickle122    | Tom Tickle  | https://vignette.wikia.nocookie.net/mrmen/images/d/d6/Mr-Tickle-9a.png/revision/latest?cb=20180127221953
 grumpy19     | Paul Grump  | https://vignette.wikia.nocookie.net/mrmen/images/7/78/Mr-Grumpy-3A.PNG/revision/latest?cb=20170707233013
 happyamy2016 | Amy Happy   | https://vignette1.wikia.nocookie.net/mrmen/images/7/7f/Mr_Happy.jpg/revision/latest?cb=20140102171729
 cooljmessy   | Peter Messy | https://vignette.wikia.nocookie.net/mrmen/images/1/1a/MR_MESSY_4A.jpg/revision/latest/scale-to-width-down/250?cb=20170730171002
 weegembump   | Gemma Bump  | https://vignette.wikia.nocookie.net/mrmen/images/7/7e/MrMen-Bump.png/revision/latest?cb=20180123225553
 jessjelly    | Jess Jelly  | https://vignette.wikia.nocookie.net/mrmen/images/4/4f/MR_JELLY_4A.jpg/revision/latest?cb=20180104121141
(6 rows)

 article_id |                                         title                                         | topic  |    author    |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               body                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |     created_at      | votes |                                 article_img_url                                  
------------+---------------------------------------------------------------------------------------+--------+--------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------+-------+----------------------------------------------------------------------------------
          1 | Running a Node App                                                                    | coding | jessjelly    | This is part two of a series on how to get up and running with Systemd and Node.js. This part dives deeper into how to successfully run your app with systemd long-term, and how to set it up in a production environment.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 2020-11-07 06:03:00 |     0 | https://images.pexels.com/photos/11035380/pexels-photo-11035380.jpeg?w=700&h=700
          2 | The Rise Of Thinking Machines: How IBM's Watson Takes On The World                    | coding | jessjelly    | Many people know Watson as the IBM-developed cognitive super computer that won the Jeopardy! gameshow in 2011. In truth, Watson is not actually a computer but a set of algorithms and APIs, and since winning TV fame (and a $1 million prize) IBM has put it to use tackling tough problems in every industry from healthcare to finance. Most recently, IBM has announced several new partnerships which aim to take things even further, and put its cognitive capabilities to use solving a whole new range of problems around the world.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 2020-05-14 01:02:00 |     0 | https://images.pexels.com/photos/373543/pexels-photo-373543.jpeg?w=700&h=700
          3 | 22 Amazing open source React projects                                                 | coding | happyamy2016 | This is a collection of open source apps built with React.JS library. In this observation, we compared nearly 800 projects to pick the top 22. (React Native: 11, React: 11). To evaluate the quality, Mybridge AI considered a variety of factors to determine how useful the projects are for programmers. To give you an idea on the quality, the average number of Github stars from the 22 projects was 1,681.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2020-02-29 11:12:00 |     0 | https://images.pexels.com/photos/11035471/pexels-photo-11035471.jpeg?w=700&h=700
          4 | Making sense of Redux                                                                 | coding | jessjelly    | When I first started learning React, I remember reading lots of articles about the different technologies associated with it. In particular, this one article stood out. It mentions how confusing the ecosystem is, and how developers often feel they have to know ALL of the ecosystem before using React. And as someone who’s used React daily for the past 8 months or so, I can definitely say that I’m still barely scratching the surface in terms of understanding how the entire ecosystem works! But my time spent using React has given me some insight into when and why it might be appropriate to use another technology — Redux (a variant of the Flux architecture).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2020-09-11 21:12:00 |     0 | https://images.pexels.com/photos/4974912/pexels-photo-4974912.jpeg?w=700&h=700
          5 | Please stop worrying about Angular 3                                                  | coding | jessjelly    | Another Angular version planned already? Whaaaat? Didn’t Angular 2 just ship? Why Angular 3? What? Why? First off, there is no massive rewrite, and won’t be for Angular 3. Secondly, let me explain the future of Angular 2 and what Angular 3, Angular 4 will mean for you.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 2020-04-21 17:06:00 |     0 | https://images.pexels.com/photos/14011035/pexels-photo-14011035.jpeg?w=700&h=700
          6 | JavaScript’s Apply, Call, and Bind Methods are Essential for JavaScript Professionals | coding | grumpy19     | Functions are objects in JavaScript, as you should know by now, if you have read any of the prerequisite articles. And as objects, functions have methods, including the powerful Apply, Call, and Bind methods. On the one hand, Apply and Call are nearly identical and are frequently used in JavaScript for borrowing methods and for setting the this value explicitly. We also use Apply for variable-arity functions; you will learn more about this in a bit.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 2020-11-11 15:09:00 |     0 | https://images.pexels.com/photos/4383298/pexels-photo-4383298.jpeg?w=700&h=700
          7 | Using React Native: One Year Later                                                    | coding | tickle122    | When I interviewed for the iOS developer opening at Discord last spring, the tech lead Stanislav told me: React Native is the future. We will use it to build our iOS app from scratch as soon as it becomes public. As a native iOS developer, I strongly doubted using web technologies to build mobile apps because of my previous experiences with tools like PhoneGap. But after learning and using React Native for a while, I am glad we made that decision.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2020-10-18 01:26:00 |     0 | https://images.pexels.com/photos/6424586/pexels-photo-6424586.jpeg?w=700&h=700
          8 | Express.js: A Server-Side JavaScript Framework                                        | coding | cooljmessy   | You’re probably aware that JavaScript is the programming language most often used to add interactivity to the front end of a website, but its capabilities go far beyond that—entire sites can be built on JavaScript, extending it from the front to the back end, seamlessly. Express.js and Node.js gave JavaScript newfound back-end functionality—allowing developers to build software with JavaScript on the server side for the first time. Together, they make it possible to build an entire site with JavaScript: You can develop server-side applications with Node.js and then publish those Node.js apps as websites with Express. Because Node.js itself wasn’t intended to build websites, the Express framework is able to layer in built-in structure and functions needed to actually build a site. It’s a pretty lightweight framework that’s great for giving developers extra, built-in web application features and the Express API without overriding the already robust, feature-packed Node.js platform. In short, Express and Node are changing the way developers build websites.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 2020-10-05 23:23:00 |     0 | https://images.pexels.com/photos/11035482/pexels-photo-11035482.jpeg?w=700&h=700
          9 | Learn HTML5, CSS3, and Responsive WebSite Design in One Go                            | coding | grumpy19     | Both CSS3 and HTML5 are just about fully supported in all modern browsers, and we there are techniques in place to patch old browsers that lack support. So there is no disadvantage to using CSS3 and HTML5 today. The opposite is true, however: there are many painful, frustrating disadvantages with forgoing HTML5 and CSS3. You may already “know” a bit of HTML5 and a touch of CSS3 (or perhaps you probably know enough old-school HTML and CSS, and with this knowledge, you might have thought you needn’t learn HTML5 and CSS3 fully.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 2020-05-26 15:06:00 |     0 | https://images.pexels.com/photos/1591061/pexels-photo-1591061.jpeg?w=700&h=700
         10 | An Introduction to JavaScript Object Notation (JSON) in JavaScript and .NET           | coding | cooljmessy   | When designing an application that will communicate with a remote computer, a data format and exchange protocol must be selected. There are a variety of open, standardized options, and the ideal choice depends on the applications requirements and pre-existing functionality. For example, SOAP-based web services format the data in an XML payload wrapped within a SOAP envelope. While XML works well for many application scenarios, it has some drawbacks that make it less than ideal for others. One such space where XML is often less than ideal is with Ajax-style web applications. Ajax is a technique used for building interactive web applications that provide a snappier user experience through the use of out-of-band, lightweight calls to the web server in lieu of full-page postbacks. These asynchronous calls are initiated on the client using JavaScript and involve formatting data, sending it to a web server, and parsing and working with the returned data. While most browsers can construct, send, and parse XML, JavaScript Object Notation (or JSON) provides a standardized data exchange format that is better-suited for Ajax-style web applications. JSON is an open, text-based data exchange format (see RFC 4627). Like XML, it is human-readable, platform independent, and enjoys a wide availability of implementations. Data formatted according to the JSON standard is lightweight and can be parsed by JavaScript implementations with incredible ease, making it an ideal data exchange format for Ajax web applications. Since it is primarily a data format, JSON is not limited to just Ajax web applications, and can be used in virtually any scenario where applications need to exchange or store structured information as text. This article examines the JSON standard, its relationship to JavaScript, and how it compares to XML. Jayrock, an open-source JSON implementation for .NET, is discussed and examples of creating and parsing JSON messages are provided in JavaScript and C#. | 2020-07-02 12:23:00 |     0 | https://images.pexels.com/photos/11035481/pexels-photo-11035481.jpeg?w=700&h=700
         11 | Designing Better JavaScript APIs                                                      | coding | tickle122    | At some point or another, you will find yourself writing JavaScript code that exceeds the couple of lines from a jQuery plugin. Your code will do a whole lot of things; it will (ideally) be used by many people who will approach your code differently. They have different needs, knowledge and expectations.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 2020-07-07 00:13:00 |     0 | https://images.pexels.com/photos/5483071/pexels-photo-5483071.jpeg?w=700&h=700
         12 | The battle for Node.js security has only begun                                        | coding | tickle122    | The founder of the Node Security Project says Node.js still has common vulnerabilities, but progress has been made to make it more secure. Appearing at the recent Node Community Convention in San Francisco, project founder Adam Baldwin, chief security officer at Web consulting company &yet, emphasized risks, protections, and progress. Baldwin sees four risks within the Node ecosystem pertinent to the enterprise: the code dependency tree, bugs, malicious actors, and people. I think of [the dependency tree] more as the dependency iceberg, to be honest, Baldwin said, where your code is the ship and your dependencies that you have with your packaged JSON is that little tiny iceberg at the top. But developers need to be aware of the massive iceberg underneath, he stressed.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 2020-11-15 13:25:00 |     0 | https://images.pexels.com/photos/10845119/pexels-photo-10845119.jpeg?w=700&h=700
(12 rows)

 comment_id | article_id |                                                                                                                                                                                 body                                                                                                                                                                                 | votes |    author    |     created_at      
        215 |         19 | Maxime beatae esse veniam cum nihil. Mollitia at ducimus aliquam. Doloribus sed est. Modi ut neque et velit expedita. Aliquid in assumenda.                                                                                                                                                                                                                          |    -3 | grumpy19     | 2020-08-21 09:16:00
        216 |         35 | Similique ea aperiam incidunt numquam ratione dignissimos vero reiciendis voluptatem. Saepe quas soluta ut odit. Laboriosam et aspernatur et rerum mollitia optio. Est nisi consequatur veritatis aut occaecati soluta quae beatae. Eligendi debitis ratione temporibus aperiam.                                                                                     |    -2 | weegembump   | 2020-11-20 10:12:00
        218 |         12 | Iste laudantium explicabo nihil officia. Tempora voluptates amet exercitationem sed aut quo. Nostrum totam esse minus distinctio ipsum. Nisi debitis voluptatem rerum nisi qui.                                                                                                                                                                                      |    -3 | weegembump   | 2020-05-14 09:24:00
        223 |         32 | Qui vero officia et delectus quibusdam. Eos qui inventore voluptas. Sed delectus assumenda velit. Nihil nostrum facilis beatae ut architecto sed.                                                                                                                                                                                                                    |    -3 | jessjelly    | 2020-03-08 06:12:00
        227 |         17 | Et hic sint magnam error necessitatibus numquam molestias sequi. Ad id enim qui sit cum dolorem.                                                                                                                                                                                                                                                                     |    -5 | weegembump   | 2020-02-17 10:11:00
        229 |          4 | Quod asperiores aut. Rerum ipsa sed quas nobis qui recusandae neque. Est dolorem ipsam.                                                                                                                                                                                                                                                                              |    -4 | jessjelly    | 2020-01-21 02:22:00
        234 |         16 | Nostrum perspiciatis ratione illum et officia nobis sint et. Dignissimos est sed officia exercitationem. Voluptas voluptate ipsam eius rem sunt est. Accusamus nulla nam est velit. Sapiente rerum est minima eligendi accusamus voluptatem sint optio.                                                                                                              |    -3 | weegembump   | 2020-05-10 18:11:00
        243 |         36 | Natus quaerat non harum quae ut et quia. Id aut reiciendis.                                                                                                                                                                                                                                                                                                          |    -3 | grumpy19     | 2020-03-13 00:13:00
        247 |         13 | Dolor rem saepe voluptas impedit et. Corrupti qui quod commodi. Quos blanditiis placeat.                                                                                                                                                                                                                                                                             |    -1 | grumpy19     | 2020-05-18 23:05:00
        252 |         16 | Distinctio laudantium consequatur exercitationem enim magni quod est commodi. Harum consequatur est maiores ipsum accusamus impedit perferendis nobis ipsam. Adipisci excepturi itaque maiores deserunt deserunt occaecati iste. Consectetur non nostrum ex voluptatem in laborum sed ut.                                                                            |    -3 | grumpy19     | 2020-08-02 14:16:00
        255 |         21 | Voluptatem in distinctio delectus. Inventore fuga quia nemo sint quisquam reiciendis provident. Porro animi nemo qui.                                                                                                                                                                                                                                                |    -1 | tickle122    | 2020-02-20 17:18:00
        256 |          4 | Aut fugiat eos distinctio culpa est est maxime. Maiores nihil quos velit minus beatae. Dolore eos tenetur voluptates nemo.                                                                                                                                                                                                                                           |    -5 | cooljmessy   | 2020-08-10 13:15:00
        258 |          8 | Rerum occaecati provident et reprehenderit. Possimus dignissimos quo. Alias ut aut at qui. Ut quasi incidunt porro. Accusantium omnis facilis.                                                                                                                                                                                                                       |    -1 | jessjelly    | 2020-11-10 20:16:00
        261 |         22 | Delectus id consequatur voluptatem ad sapiente quia optio dolor. Dolorum est ullam vitae.                                                                                                                                                                                                                                                                            |    -5 | grumpy19     | 2020-10-22 19:00:00
        270 |         29 | Repellat id vel. Ut illo ut voluptas expedita enim aperiam et cumque temporibus. Facilis non iste eos quia ut occaecati est. Soluta molestiae qui quo vel qui. Dolor labore fuga ex voluptatem ut sed similique voluptatem aspernatur. Magnam aperiam iure fuga aut nemo eius aut minima.                                                                            |    -5 | tickle122    | 2020-03-17 17:26:00
        273 |         21 | Ullam ut consequatur. Vel et harum sed quo. Aliquid rem consequatur est. Esse deleniti voluptatem temporibus. Deleniti maiores officiis mollitia omnis exercitationem dicta cum quia. Earum voluptates qui iusto ipsa magni id.                                                                                                                                      |    -5 | weegembump   | 2020-07-26 16:04:00
        274 |         35 | Quod inventore aut consequuntur rerum aperiam. Laborum nihil ut optio fugit.                                                                                                                                                                                                                                                                                         |    -3 | happyamy2016 | 2020-08-25 13:26:00
        275 |         23 | Nulla similique ullam excepturi tempore. Voluptatem eum vel voluptatem dolores suscipit similique labore aliquam dolores. Est ex eum at voluptate repellat assumenda. Eos asperiores dolor aperiam.                                                                                                                                                                  |    -4 | jessjelly    | 2020-07-22 00:23:00
        283 |         32 | Ratione tempore et natus incidunt quibusdam minima. Voluptatem quae quae eos reiciendis et quia saepe enim et. Esse sapiente totam ullam nam. Provident repellat velit enim excepturi asperiores qui nostrum similique dicta. Labore repellendus quae ut voluptas voluptatibus. Voluptatibus voluptatum sed nemo harum ad harum repellendus ad.                      |    -4 | happyamy2016 | 2020-01-06 15:17:00
        290 |         28 | Sunt omnis pariatur dignissimos quibusdam dolore ut non velit autem. Omnis voluptatibus qui aut sunt ut unde. Ut eaque excepturi numquam quis occaecati. Repellat esse voluptas velit eveniet ut pariatur natus. Velit voluptas nostrum quia dignissimos quisquam incidunt.                                                                                          |    -3 | jessjelly    | 2020-09-01 19:00:00
        300 |         22 | Quia nemo est. Maiores animi architecto ad nihil sapiente. Odio in maxime nam assumenda tempora et nisi. Impedit quidem cum neque libero sequi et et impedit. Dignissimos ut molestiae laborum rerum error distinctio quasi hic consectetur. Odio vel qui necessitatibus perspiciatis ipsum quod excepturi saepe.                                                    |    -1 | jessjelly    | 2020-02-01 03:22:00
(63 rows)

   slug   |               description               |                                          img_url                                          
----------+-----------------------------------------+-------------------------------------------------------------------------------------------
 coding   | Code is love, code is life              | 
 football | FOOTIE!                                 | https://images.pexels.com/photos/209841/pexels-photo-209841.jpeg?w=700&h=700
 cooking  | Hey good looking, what you got cooking? | https://images.pexels.com/photos/33242/cooking-ingredient-cuisine-kitchen.jpg?w=700&h=700
(3 rows)

 article_id |                                         title                                         |  topic   |  author  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         body                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |     created_at      | votes |                                article_img_url                                 
------------+---------------------------------------------------------------------------------------+----------+----------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------+-------+--------------------------------------------------------------------------------
          6 | JavaScript’s Apply, Call, and Bind Methods are Essential for JavaScript Professionals | coding   | grumpy19 | Functions are objects in JavaScript, as you should know by now, if you have read any of the prerequisite articles. And as objects, functions have methods, including the powerful Apply, Call, and Bind methods. On the one hand, Apply and Call are nearly identical and are frequently used in JavaScript for borrowing methods and for setting the this value explicitly. We also use Apply for variable-arity functions; you will learn more about this in a bit.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 2020-11-11 15:09:00 |     0 | https://images.pexels.com/photos/4383298/pexels-photo-4383298.jpeg?w=700&h=700
          9 | Learn HTML5, CSS3, and Responsive WebSite Design in One Go                            | coding   | grumpy19 | Both CSS3 and HTML5 are just about fully supported in all modern browsers, and we there are techniques in place to patch old browsers that lack support. So there is no disadvantage to using CSS3 and HTML5 today. The opposite is true, however: there are many painful, frustrating disadvantages with forgoing HTML5 and CSS3. You may already “know” a bit of HTML5 and a touch of CSS3 (or perhaps you probably know enough old-school HTML and CSS, and with this knowledge, you might have thought you needn’t learn HTML5 and CSS3 fully.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 2020-05-26 15:06:00 |     0 | https://images.pexels.com/photos/1591061/pexels-photo-1591061.jpeg?w=700&h=700
         18 | The People Tracking Every Touch, Pass And Tackle in the World Cup                     | football | grumpy19 | With each click and drag of a mouse, young soccer fanatics are creating the building blocks of the advanced stats that are changing how the sport is played, watched and analyzed. Opta and Prozone are among the companies that have taken soccer stats far beyond goals and saves, into the realm of pass completion percentage, defensive touches, percentage of aerial balls won, tackle percentage and goals scored above expectation. Cameras alone can’t process all these stats. So companies employ people — mostly young, mostly male, most logging matches in their spare time as a second job — to watch matches and document every event. Their work has helped develop stats that capture the value of players who don’t score many goals, but who set them up with pinpoint passing and hustle. Teams use advanced stats to decide which players to buy and put on the pitch. And fans, whether they like it or not, read and hear more numbers than ever before about this sport that for so long bucked the sports-analytics trend. | 2020-08-17 15:03:00 |     0 | https://images.pexels.com/photos/1884576/pexels-photo-1884576.jpeg?w=700&h=700
         27 | Thanksgiving Drinks for Everyone                                                      | cooking  | grumpy19 | Thanksgiving is a foodie’s favorite holiday. Mashed potatoes, cranberry sauce, stuffing, and last but not least, a juicy turkey. Don’t let your meticulous menu fall short of perfection; flavorful cocktails are just as important as the meal. Here are a few ideas that will fit right into your festivities.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2020-01-24 23:22:00 |     0 | https://images.pexels.com/photos/1565982/pexels-photo-1565982.jpeg?w=700&h=700
         32 | Halal food: Keeping pure and true                                                     | cooking  | grumpy19 | CHINA’S cities abound with restaurants and food stalls catering to Muslims as well as to the many other Chinese who relish the distinctive cuisines for which the country’s Muslims are renowned. So popular are kebabs cooked by Muslim Uighurs on the streets of Beijing that the city banned outdoor grills in 2014 in order to reduce smoke, which officials said was exacerbating the capital’s notorious smog (the air today is hardly less noxious). Often such food is claimed to be qing zhen, meaning 'pure and true', or halal, prepared according to traditional Islamic regulations. But who can tell? Last year angry Muslims besieged a halal bakery in Xining, the capital of Qinghai province, after pork sausages were found in the shop’s delivery van. There have been several scandals in recent years involving rat meat or pork being sold as lamb. These have spread Muslim mistrust of domestically produced halal products.                                                                                                | 2020-06-18 21:08:00 |     0 | https://images.pexels.com/photos/954677/pexels-photo-954677.jpeg?w=700&h=700
         34 | The Notorious MSG’s Unlikely Formula For Success                                      | cooking  | grumpy19 | The 'umami' craze has turned a much-maligned and misunderstood food additive into an object of obsession for the world’s most innovative chefs. But secret ingredient monosodium glutamate’s biggest secret may be that there was never anything wrong with it at all.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 2020-11-22 11:13:00 |     0 | https://images.pexels.com/photos/2403392/pexels-photo-2403392.jpeg?w=700&h=700
(6 rows)

 comment_id | article_id |                                                                                                                                                                                       body                                                                                                                                                                                       | votes |    author    |     created_at      
------------+------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+--------------+---------------------
          7 |         17 | Facilis corporis animi et non non minus nisi. Magnam et sequi dolorum fugiat ab assumenda.                                                                                                                                                                                                                                                                                       |    12 | tickle122    | 2020-04-08 23:10:00
         12 |         11 | Maiores sed dolor. Consequatur quasi itaque culpa. Tempora ut autem est ad est voluptatem officiis. Ut sequi quaerat qui nam sunt.                                                                                                                                                                                                                                               |    15 | happyamy2016 | 2020-06-19 06:00:00
         15 |         13 | Voluptas enim dolores minima repellendus corporis mollitia omnis. Consectetur vitae quaerat possimus repellendus. Cumque maxime nisi itaque aliquid vel non non.                                                                                                                                                                                                                 |    12 | jessjelly    | 2020-01-03 13:22:00
         24 |         31 | Quisquam perferendis est doloribus quidem a a. Quam quia ratione rerum facilis rerum est quo aut. Doloribus odio non aut tenetur et qui. Maiores vitae qui illo nisi illum. Accusamus consequatur ducimus vero non nobis alias ratione et aut.                                                                                                                                   |    16 | weegembump   | 2020-01-08 11:14:00
         25 |         20 | Ea et molestiae error. Esse harum facilis vitae numquam. Minus id eaque. Dolores nulla ipsam animi sapiente perspiciatis qui possimus.                                                                                                                                                                                                                                           |    20 | grumpy19     | 2020-08-20 07:19:00
         27 |         31 | Dolorem aspernatur labore reiciendis. Similique consequuntur voluptatem illum voluptate illo voluptas et nihil rem. Deserunt et totam tenetur quod. Maxime atque dolorem velit ut sit assumenda. Suscipit tenetur nemo ut ea eos et molestiae quisquam. Architecto asperiores esse.                                                                                              |    12 | happyamy2016 | 2020-05-19 01:14:00
         30 |         15 | Et et esse magni qui minus quia adipisci dignissimos. Rerum ab sit voluptatum sequi aspernatur et.                                                                                                                                                                                                                                                                               |    14 | jessjelly    | 2020-08-25 23:10:00
         31 |          1 | Sit sequi odio suscipit. Iure quisquam qui alias distinctio eos officia enim aut sit. Corrupti ut praesentium ut iste earum itaque qui. Dolores in ab rerum consequuntur. Id ab aliquid autem dolore.                                                                                                                                                                            |    11 | weegembump   | 2020-09-26 17:16:00
         32 |         26 | Occaecati distinctio et maiores atque. Rerum aut vel iste beatae mollitia commodi. Cumque quia illum. Hic rerum sed.                                                                                                                                                                                                                                                             |    16 | happyamy2016 | 2020-01-02 14:18:00
         34 |         27 | Omnis dolores sit. Suscipit dolore quia quia quia qui sunt error. Velit dolores eum cupiditate officiis minima quaerat. Fugiat occaecati magnam distinctio. Ut quia maxime adipisci dolorem qui nesciunt et voluptas.                                                                                                                                                            |    13 | jessjelly    | 2020-11-08 21:14:00
         36 |         28 | Debitis exercitationem numquam unde quo illo. Iste rerum rerum non accusantium voluptatibus adipisci expedita expedita adipisci. Minima quae velit et ea eveniet. Vero quis itaque. Aliquid facilis dolores consequatur ea amet magni aliquid.                                                                                                                                   |    17 | jessjelly    | 2020-05-26 19:06:00
         37 |         23 | Ut odit ad repudiandae laudantium facilis pariatur aliquid. Pariatur quidem voluptatibus recusandae in consequatur beatae sint. Aut error ratione culpa ipsam autem saepe vel sit enim. Adipisci voluptas sit sed perferendis ipsum molestiae. Sit perferendis veritatis illo et facilis eos libero error. Repellendus ea dolores deserunt inventore.                            |    12 | tickle122    | 2020-09-18 15:13:00
         39 |         31 | Et veniam blanditiis fuga rem rem officiis debitis rerum. Est repudiandae tempora autem harum omnis et. Et consectetur sed assumenda asperiores amet quo eaque.                                                                                                                                                                                                                  |    16 | grumpy19     | 2020-07-21 01:04:00
         42 |         31 | Harum odit sed doloremque eos voluptates vero ipsa odio eos. Velit et voluptatum accusantium. Eligendi deserunt sunt optio est hic nisi reprehenderit. Quasi et delectus facere modi.                                                                                                                                                                                            |    16 | jessjelly    | 2020-02-12 08:26:00
         48 |         34 | Eaque fugiat est veniam ex praesentium et saepe molestias non. Est dolore et sint consequuntur.                                                                                                                                                                                                                                                                                  |    12 | jessjelly    | 2020-03-08 20:02:00
         49 |         31 | Omnis dolor rerum culpa est ducimus totam voluptatibus id. Consequuntur vel cupiditate asperiores. Eos non molestiae accusamus esse excepturi animi vel animi.                                                                                                                                                                                                                   |    13 | cooljmessy   | 2020-11-05 18:26:00
         58 |         16 | Dicta et doloremque rerum quod dolorem mollitia exercitationem quia. Quas quis quam recusandae occaecati sit voluptas. Et ut voluptatibus est eos. Placeat consectetur non nisi dolores ea non unde sit aperiam.                                                                                                                                                                 |    12 | jessjelly    | 2020-04-01 11:07:00
         60 |          7 | Aut optio perferendis praesentium fugiat. Vel similique non eveniet. Repellat molestiae ipsum voluptates.                                                                                                                                                                                                                                                                        |    19 | tickle122    | 2020-10-07 04:19:00
         61 |         31 | Quos deserunt ut doloremque animi. Error ipsum assumenda aliquam tempore est et suscipit eveniet necessitatibus. Sequi illo dolor quia incidunt voluptates sint dolore. Aut impedit dolores.                                                                                                                                                                                     |    13 | cooljmessy   | 2020-03-07 16:04:00
         66 |         27 | Aperiam similique recusandae et rerum aut unde sed. Fuga voluptatem illum aut impedit excepturi. Et quaerat minima in veniam in maxime nam quia. Fugit nostrum ipsa ipsa est sunt quidem nostrum sit pariatur. Voluptas aspernatur ex.                                                                                                                                           |    15 | weegembump   | 2020-01-06 17:03:00
         73 |          4 | Fugiat molestiae iure et qui consequatur expedita quia. Est sed repellat nesciunt nulla sit in dolor laudantium. Totam vero et quam. In numquam magnam voluptas itaque. Quisquam vel vitae doloribus vel id laboriosam quibusdam.                                                                                                                                                |    16 | grumpy19     | 2020-01-24 07:01:00
         81 |          7 | Incidunt perferendis et eum. Odit aut eaque. Repudiandae et quia impedit quisquam dolore fugit. Magnam non magni qui molestias dolore sed facere blanditiis. Qui doloribus autem dolorum dolor aliquam. Tempora cum officia tempore.                                                                                                                                             |    12 | weegembump   | 2020-07-26 00:10:00
         86 |          1 | Et explicabo dignissimos officia dolore rerum aliquam corrupti. Culpa corporis earum et earum officia a est atque at. Quidem quo recusandae delectus autem possimus blanditiis optio. Sed culpa culpa. Exercitationem nemo aspernatur alias ut qui.                                                                                                                              |    14 | tickle122    | 2020-10-04 02:03:00
